ap_id,gu,address,install_year,install_type_code,install_type,indoor_outdoor,lon,lat,usage_gb,age_norm,usage_norm,usage_norm_log,density_norm,cluster_k3,cluster_k3_rank
165,도봉구,도봉산4길 28-24,2020.0,1,주요거리,실외,127.043884,37.6888,33.0017242,0.357142857,0.0371039771,0.36940384,0.0,0,0
166,도봉구,도봉로171길 50 빌라앞 전주,2020.0,1,주요거리,실외,127.04304,37.693707,26.6292012,0.357142857,0.0299393179,0.34766343,0.0,0,0
167,도봉구,도봉로191길,2020.0,1,주요거리,실외,127.04346,37.690468,55.3260453,0.357142857,0.0622033219,0.422277916,0.0,0,0
168,도봉구,도봉로191길 73,2020.0,1,주요거리,실외,127.04114,37.69035,103.408457,0.357142857,0.116262615,0.486927147,0.0,0,0
169,도봉구,도봉로191길 88-94,2020.0,1,주요거리,실외,127.03962,37.690033,24.5811963,0.357142857,0.0276367359,0.339595741,0.0,0,0
170,도봉구,도봉산4나길 19 통나무음식점 앞,2020.0,1,주요거리,실외,127.043625,37.688217,21.9312347,0.357142857,0.0246573709,0.328140107,0.0,0,0
171,도봉구,도봉산4길 4-15 참숯생오리식당,2020.0,1,주요거리,실외,127.04334,37.687523,168.1442711,0.357142857,0.189045412,0.537464745,0.0,0,0
172,도봉구,도봉동 415-1(도봉산 수변무대 건너편 화장실 계단 아래),2020.0,1,주요거리,실외,127.03811,37.686653,200.4744809,0.357142857,0.225394427,0.555787318,0.0,0,0
173,도봉구,도봉로181길 110 서원내다리,2020.0,1,주요거리,실외,127.04104,37.686386,81.7196259,0.357142857,0.0918777553,0.462534812,0.0,0,0
174,도봉구,도봉로177길 114,2020.0,3,공원(하천),실외,127.04183,37.68486,45.5480527,0.357142857,0.0512098764,0.4023043,0.0,0,0
175,도봉구,도봉로177길88,2020.0,3,공원(하천),실외,127.042435,37.68392,47.8383043,0.357142857,0.0537848176,0.407335603,0.0,0,0
176,도봉구,도봉로 851,2020.0,3,공원(하천),실외,127.044624,37.680447,116.5442251,0.357142857,0.131031225,0.499340897,0.0,0,0
177,도봉구,도봉로169길 57(대성슈퍼 앞),2020.0,3,공원(하천),실외,127.04262,37.679134,413.5347011,0.357142857,0.464939088,0.631366603,0.0,0,0
178,도봉구,도봉로169길97,2020.0,3,공원(하천),실외,127.040535,37.678436,56.844968,0.357142857,0.0639110542,0.425065356,0.0,0,0
179,도봉구,마들로699,2021.0,1,주요거리,실외,127.04657,37.672592,101.0921614,0.285714286,0.113658393,0.484577023,0.0,0,0
180,도봉구,도봉로152가길 58 세움교회 앞,2020.0,1,주요거리,실외,127.044426,37.67205,465.4742916,0.357142857,0.523335026,0.643732401,0.0,0,0
181,도봉구,도봉로156길 22 도봉마트,2020.0,1,주요거리,실외,127.04542,37.672626,79.6088466,0.357142857,0.0895045956,0.459827083,0.0,0,0
182,도봉구,마들로 683 휴먼안경점,2020.0,1,주요거리,실외,127.046295,37.671288,118.9471683,0.357142857,0.133732866,0.501460773,0.0,0,0
183,도봉구,"마들로 724(서원아파트, 법조타운 공영주차장)",2020.0,1,주요거리,실외,127.046906,37.67445,135.1972618,0.357142857,0.152002926,0.514770057,0.0,0,0
184,도봉구,도봉로160길 5,2020.0,1,주요거리,실외,127.04485,37.674244,24.6380902,0.357142857,0.027700702,0.339828461,0.0,0,0
185,도봉구,도봉로170길 2,2020.0,1,주요거리,실외,127.045845,37.6803,637.1844298,0.357142857,0.716389585,0.67656482,0.400553799,0,0
186,도봉구,도봉로152가길224,2020.0,1,주요거리,실외,127.04574,37.679478,109.7475976,0.357142857,0.123389743,0.493101659,0.0,0,0
187,도봉구,도봉로168길 6,2020.0,1,주요거리,실외,127.04539,37.677853,378.32641,0.357142857,0.425354231,0.62206869,0.0,0,0
188,도봉구,도봉로164길 5 ABC렌터카 앞 전주,2020.0,1,주요거리,실외,127.045105,37.67606,86.9759868,0.357142857,0.0977875078,0.468988385,0.0,0,0
189,도봉구,도봉로164길 33-34,2020.0,1,주요거리,실외,127.04712,37.67613,68.1914371,0.357142857,0.0766679456,0.44382789,0.0,0,0
190,도봉구,도봉로168길 13(경민빌딩 앞),2020.0,1,주요거리,실외,127.04573,37.678104,58.6264195,0.357142857,0.0659139489,0.428242781,0.0,0,0
191,도봉구,도봉로180길 9,2020.0,1,주요거리,실외,127.046455,37.683372,60.1806918,0.357142857,0.067661425,0.430938401,0.0,0,0
192,도봉구,도봉로180길 6-23,2020.0,3,공원(하천),실외,127.046,37.68095,69.7859184,0.357142857,0.0784606288,0.446214494,0.0,0,0
193,도봉구,도봉로180가길 96,2020.0,1,주요거리,실외,127.0464,37.687904,64.5912076,0.357142857,0.0726201897,0.438230319,0.0,0,0
194,도봉구,마들로 859-44 누원초교 후문 건널목 앞,2020.0,1,주요거리,실외,127.05028,37.686283,122.7970788,0.357142857,0.138061339,0.504770197,0.0,0,0
195,도봉구,도봉2동 653(누원 어린이 공원),2020.0,3,공원(하천),실외,127.05016,37.680305,93.9552039,0.357142857,0.105634276,0.476985436,0.0,0,0
196,도봉구,도봉2동 653 도봉1교 농구장 놀이터위(누원어린이공원옆),2020.0,3,공원(하천),실외,127.0499,37.67993,295.1891298,0.357142857,0.331882576,0.5961527,0.0,0,0
197,도봉구,마들로 766,2020.0,1,주요거리,실외,127.04936,37.678425,26.5549928,0.357142857,0.0298558851,0.347381697,0.0,0,0
198,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04888,37.67382,177.6403689,0.357142857,0.199721922,0.543186679,0.0,0,0
199,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.048706,37.673405,139.629249,0.357142857,0.156985831,0.518124558,0.0,0,0
200,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04866,37.673073,39.2998782,0.357142857,0.0441850228,0.38720542,0.430234921,0,0
201,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04861,37.672623,41.5883056,0.357142857,0.0467579131,0.392991108,0.418484682,0,0
202,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.048584,37.67235,32.8717495,0.357142857,0.0369578459,0.369002641,0.639518879,0,0
203,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04867,37.672863,116.0416847,0.357142857,0.130466216,0.498892079,0.660679761,0,0
204,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04837,37.6726,98.0545962,0.357142857,0.110243243,0.481412956,0.0,0,0
205,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04864,37.67237,55.1371034,0.357142857,0.0619908936,0.421925936,0.639518879,0,0
206,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04858,37.671734,78.8234932,0.357142857,0.0886216189,0.458801486,0.0,0,0
207,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.48852,37.670906,87.9354376,0.357142857,0.0988662231,0.470124628,0.0,0,0
208,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04822,37.669884,228.8244732,0.357142857,0.257268464,0.569578493,0.0,0,0
209,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04824,37.66922,285.6356784,0.357142857,0.321141583,0.592718218,0.0,0,0
210,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04835,37.668633,211.6445691,0.357142857,0.237953012,0.56143977,0.0,0,0
211,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.048416,37.668003,573.8030117,0.357142857,0.645129543,0.665607574,0.0,0,0
212,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.048935,37.66686,92.2365131,0.357142857,0.103701944,0.47507202,0.0,0,0
213,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04931,37.66629,83.2682228,0.357142857,0.0936188504,0.464477782,0.0,0,0
214,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05007,37.66548,89.5260155,0.357142857,0.100654518,0.471981556,0.0,0,0
215,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.050575,37.66472,122.1432539,0.357142857,0.13732624,0.504215482,0.0,0,0
216,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05083,37.664173,81.1835214,0.357142857,0.0912750103,0.461853694,0.0,0,0
217,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05097,37.662804,180.7942803,0.357142857,0.20326788,0.545019982,0.199249084,0,0
218,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05099,37.662643,34.5059389,0.357142857,0.0387951731,0.373938503,0.0,0,0
219,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05099,37.66218,286.6262731,0.357142857,0.322255313,0.593079617,0.0,0,0
220,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04878,37.673634,94.1031395,0.357142857,0.105800601,0.47714851,0.498466574,0,0
221,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04861,37.672836,212.9738861,0.357142857,0.23944757,0.562092585,0.595032245,0,0
222,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04872,37.672886,22.1677745,0.357142857,0.0249233138,0.329215127,0.660679761,0,0
223,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04861,37.67212,192.1654307,0.357142857,0.216052521,0.55137553,0.711800324,0,0
224,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04853,37.671124,86.1187039,0.357142857,0.0968236604,0.467962604,0.0,0,0
225,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04828,37.67037,74.4630512,0.357142857,0.0837191524,0.452916967,0.0,0,0
226,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.04827,37.66945,91.6903475,0.357142857,0.103087887,0.474456583,0.0,0,0
227,도봉구,마들로 14길 (도봉구 중랑천),2020.0,3,공원(하천),실외,127.05097,37.663017,31.1411789,0.357142857,0.0350121568,0.363509005,0.0,0,0
228,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,589.0564039,0.5,0.453158565,0.668351155,1.0,1,1
229,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,62.4519764,0.5,0.0480440153,0.434756857,1.0,1,1
230,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,260.3857415,0.5,0.20031362,0.583058367,1.0,1,1
231,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,818.7815186,0.5,0.62988512,0.702796294,1.0,1,1
232,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,325.0918325,0.5,0.250091741,0.606228015,1.0,1,1
233,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,564.4122974,0.5,0.434199958,0.663882047,1.0,1,1
234,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,572.8915779,0.5,0.440723033,0.665441339,1.0,1,1
235,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,349.0685966,0.5,0.268536964,0.613660311,1.0,1,1
236,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,790.2240585,0.5,0.607915987,0.69908207,1.0,1,1
237,동대문구,천호대로 145(용두동),2018.0,7,공공시설,실내,127.039734,37.574425,307.5473004,0.5,0.236594807,0.600434719,1.0,1,1
238,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,912.9528962,0.571428571,0.702330761,0.714187353,1.0,1,1
239,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,808.2904616,0.142857143,0.621814394,0.701447067,1.0,1,1
240,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,1111.3356562,0.142857143,0.854945775,0.734765019,1.0,1,1
241,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,424.0151082,0.142857143,0.326192997,0.6339821,1.0,1,1
242,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,2687.6385714,0.142857143,1.0,0.827217951,1.0,1,1
243,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,1698.9342093,0.142857143,1.0,0.779194021,1.0,1,1
244,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,470.3901231,0.142857143,0.361869099,0.644830549,1.0,1,1
245,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,813.9037035,0.142857143,0.626132637,0.702171132,1.0,1,1
246,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,779.4551842,0.142857143,0.599631538,0.697646537,1.0,1,1
247,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,876.8472091,0.142857143,0.674554809,0.709965093,1.0,1,1
248,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,635.2106708,0.142857143,0.488664846,0.676240339,1.0,1,1
249,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,518.4061967,0.142857143,0.39880766,0.654991695,1.0,1,1
250,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,383.3620227,0.142857143,0.294918751,0.623450163,1.0,1,1
251,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,336.1401826,0.142857143,0.25859119,0.609718391,1.0,1,1
252,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,134.2173308,0.142857143,0.103252798,0.514013635,1.0,1,1
253,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,235.5981686,0.142857143,0.181244646,0.572621316,1.0,1,1
254,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,508.3902868,0.142857143,0.391102463,0.652951955,1.0,1,1
255,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,607.6390194,0.142857143,0.467454092,0.671599281,1.0,1,1
256,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,677.0000293,0.142857143,0.520813222,0.682904526,1.0,1,1
257,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,1271.9104318,0.142857143,0.978475268,0.748890445,1.0,1,1
258,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,643.2247422,0.142857143,0.494830037,0.677551636,1.0,1,1
259,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,556.0821389,0.142857143,0.427791603,0.662327238,1.0,1,1
260,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,731.8544737,0.142857143,0.563012513,0.691054358,1.0,1,1
261,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,1358.3011487,0.142857143,1.0,0.755769082,1.0,1,1
262,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,787.5470961,0.142857143,0.605856611,0.698727054,1.0,1,1
263,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,1633.2245561,0.142857143,1.0,0.775064504,1.0,1,1
264,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,1785.5343582,0.571428571,1.0,0.78439904,1.0,1,1
265,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,576.5744506,0.571428571,0.443556251,0.666111436,1.0,1,1
266,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,705.6428059,0.571428571,0.542847989,0.68723903,1.0,1,1
267,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,79.4507602,0.571428571,0.0611211075,0.459621443,1.0,1,1
268,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,895.1405966,0.571428571,0.688627834,0.712125616,1.0,1,1
269,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,826.8811986,0.571428571,0.636116169,0.703826213,1.0,1,1
270,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,1009.4330203,0.571428571,0.77655251,0.72469995,1.0,1,1
271,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,830.4737017,0.142857143,0.638879867,0.704279798,1.0,1,1
272,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,2236.7282137,0.571428571,1.0,0.807987886,1.0,1,1
273,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,1259.8265578,0.571428571,0.969179195,0.747891255,1.0,1,1
274,동대문구,천호대로 145(용두동),2023.0,7,공공시설,실내,127.039734,37.574425,364.3225053,0.142857143,0.280271731,0.618128212,1.0,1,1
275,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.039734,37.574425,980.5558352,0.571428571,0.754337414,0.721662575,1.0,1,1
276,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.040184,37.574646,229.0628466,0.571428571,0.17621705,0.569687087,1.0,0,0
277,동대문구,천호대로 145(용두동),2017.0,7,공공시설,실내,127.040184,37.574646,1297.4568809,0.571428571,0.998128043,0.750971966,1.0,0,0
278,동대문구,천호대로 145(용두동),2020.0,7,공공시설,실내,127.040184,37.574646,959.9836619,0.357142857,0.738511329,0.719443731,1.0,0,0
279,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06121,37.57086,142.3601719,0.428571429,0.109517051,0.520139306,0.0,0,0
280,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06136,37.571106,81.6174976,0.428571429,0.0627879694,0.4624054,0.0,0,0
281,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06148,37.571285,246.0608479,0.428571429,0.18929354,0.577154167,0.236430643,0,0
282,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.061584,37.57143,57.3738806,0.428571429,0.0441374578,0.426018834,0.0,0,0
283,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.061806,37.57185,92.9403915,0.428571429,0.0714986236,0.475859877,0.0,0,0
284,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.062195,37.572483,53.6771427,0.428571429,0.041293573,0.419165544,0.0,0,0
285,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06119,37.572586,14.1614238,0.428571429,0.0108942983,0.28479865,0.0,0,0
286,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.062,37.572617,44.0305699,0.428571429,0.0338725056,0.398832381,0.0,0,0
287,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06173,37.57351,31.3793799,0.428571429,0.0241399988,0.364282482,0.0,0,0
288,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.06192,37.57378,60.9244894,0.428571429,0.0468689261,0.432204255,0.0,0,0
289,동대문구,답십리로 209,2019.0,3,공원(하천),실외,127.062645,37.57396,22.4745056,0.428571429,0.0172895169,0.330592922,0.337246298,0,0
